,Date_Time,Water_Level,Water_Level_Spline
2994,2/13/2022 21:56,,1.4
2995,2/14/2022 3:54,1.4,1.4
2996,2/14/2022 10:25,,1.4
2997,2/14/2022 16:58,1.4,1.4
2998,2/14/2022 22:37,,1.45
2999,2/15/2022 4:34,1.5,1.5
3000,2/15/2022 10:59,,1.5125
3001,2/15/2022 17:28,,1.525
3002,2/15/2022 23:13,,1.5375
3003,2/16/2022 5:10,,1.55
3004,2/16/2022 11:31,,1.5625
3005,2/16/2022 17:58,,1.5750000000000002
3006,2/16/2022 23:48,,1.5875000000000001
3007,2/17/2022 5:46,1.6,1.6
3008,2/17/2022 12:02,,1.5
3009,2/17/2022 18:28,,1.4000000000000001
3010,2/18/2022 0:23,,1.3
3011,2/18/2022 6:21,,1.2000000000000002
3012,2/18/2022 12:34,,1.1
3013,2/18/2022 19:00,,1.0
3014,2/19/2022 0:58,,0.9
3015,2/19/2022 6:57,,0.8
3016,2/19/2022 13:06,,0.7000000000000001
3017,2/19/2022 19:33,,0.6000000000000001
3018,2/20/2022 1:35,0.5,0.5
3019,2/20/2022 7:36,,0.4
3020,2/20/2022 13:41,0.3,0.3
3021,2/20/2022 20:09,,0.7
3022,2/21/2022 2:16,,1.0999999999999999
3023,2/21/2022 8:18,1.5,1.5
3024,2/21/2022 14:19,,1.55
3025,2/21/2022 20:49,1.6,1.6
3026,2/22/2022 3:02,,1.5
3027,2/22/2022 9:06,1.4,1.4
3028,2/22/2022 15:01,,1.5
3029,2/22/2022 21:35,1.6,1.6
3030,2/23/2022 3:56,,1.5750000000000002
3031,2/23/2022 10:05,,1.55
3032,2/23/2022 15:54,,1.525
3033,2/23/2022 22:31,,1.5
3034,2/24/2022 5:05,,1.475
3035,2/24/2022 11:25,,1.45
3036,2/24/2022 17:06,,1.4249999999999998
3037,2/24/2022 23:44,1.4,1.4
3038,2/25/2022 6:33,,1.3142857142857143
3039,2/25/2022 13:05,,1.2285714285714284
3040,2/25/2022 18:45,,1.1428571428571428
3041,2/26/2022 1:11,,1.0571428571428572
3042,2/26/2022 8:00,,0.9714285714285714
3043,2/26/2022 14:36,,0.8857142857142857
3044,2/26/2022 20:22,0.8,0.8
3045,2/27/2022 2:31,1.4,1.4
3046,2/27/2022 9:07,0.4,0.4
3047,2/27/2022 15:42,1.4,1.4
3048,2/27/2022 21:32,,1.4249999999999998
3049,2/28/2022 3:35,,1.45
3050,2/28/2022 10:00,,1.475
3051,2/28/2022 16:33,1.5,1.5
3052,2/28/2022 22:25,,1.525
3053,3/1/2022 4:27,,1.55
3054,3/1/2022 10:44,,1.5750000000000002
3055,3/1/2022 17:16,1.6,1.6
3056,3/1/2022 23:10,,1.5476190476190477
3057,3/2/2022 5:12,,1.4952380952380953
3058,3/2/2022 11:24,,1.442857142857143
3059,3/2/2022 17:54,,1.3904761904761906
3060,3/2/2022 23:50,,1.3380952380952382
3061,3/3/2022 5:53,,1.2857142857142858
3062,3/3/2022 12:00,,1.2333333333333334
3063,3/3/2022 18:30,,1.180952380952381
3064,3/4/2022 0:27,,1.1285714285714286
3065,3/4/2022 6:31,,1.0761904761904764
3066,3/4/2022 12:35,,1.0238095238095237
3067,3/4/2022 19:03,,0.9714285714285715
3068,3/5/2022 1:02,,0.9190476190476191
3069,3/5/2022 7:07,,0.8666666666666667
3070,3/5/2022 13:07,,0.8142857142857144
3071,3/5/2022 19:35,,0.761904761904762
3072,3/6/2022 1:37,,0.7095238095238096
3073,3/6/2022 7:42,,0.6571428571428573
3074,3/6/2022 13:39,,0.6047619047619048
3075,3/6/2022 20:06,,0.5523809523809524
3076,3/7/2022 2:12,0.5,0.5
3077,3/7/2022 8:17,,0.5
3078,3/7/2022 14:12,,0.5
3079,3/7/2022 20:36,,0.5
3080,3/8/2022 2:48,0.5,0.5
3081,3/8/2022 8:55,1.3,1.3
3082,3/8/2022 14:45,,1.2750000000000001
3083,3/8/2022 21:08,,1.25
3084,3/9/2022 3:30,,1.225
3085,3/9/2022 9:39,,1.2000000000000002
3086,3/9/2022 15:23,,1.175
3087,3/9/2022 21:45,,1.1500000000000001
3088,3/10/2022 4:22,,1.125
3089,3/10/2022 10:42,1.1,1.1
3090,3/10/2022 16:13,,1.2000000000000002
3091,3/10/2022 22:36,1.3,1.3
3092,3/11/2022 5:37,0.7,0.7
3093,3/11/2022 12:20,,0.71
3094,3/11/2022 17:40,,0.72
3095,3/11/2022 23:55,,0.73
3096,3/12/2022 7:12,,0.74
3097,3/12/2022 14:08,,0.75
3098,3/12/2022 19:36,,0.76
3099,3/13/2022 1:31,,0.77
3100,3/13/2022 8:25,,0.78
3101,3/13/2022 15:12,,0.79
3102,3/13/2022 20:51,0.8,0.8
3103,3/14/2022 2:42,,0.775
3104,3/14/2022 9:15,,0.75
3105,3/14/2022 15:52,,0.7250000000000001
3106,3/14/2022 21:39,,0.7000000000000001
3107,3/15/2022 3:33,,0.675
3108,3/15/2022 9:55,,0.65
3109,3/15/2022 16:24,,0.625
3110,3/15/2022 22:17,,0.6
3111,3/16/2022 4:14,,0.575
3112,3/16/2022 10:29,,0.55
3113,3/16/2022 16:54,,0.5249999999999999
3114,3/16/2022 22:52,0.5,0.5
3115,3/17/2022 4:52,1.5,1.5
3116,3/17/2022 11:02,,1.55
3117,3/17/2022 17:25,1.6,1.6
3118,3/17/2022 23:26,,1.4142857142857144
3119,3/18/2022 5:28,,1.2285714285714286
3120,3/18/2022 11:35,,1.042857142857143
3121,3/18/2022 17:56,,0.8571428571428572
3122,3/19/2022 0:01,,0.6714285714285715
3123,3/19/2022 6:05,,0.48571428571428577
3124,3/19/2022 12:08,0.3,0.3
3125,3/19/2022 18:29,,0.3
3126,3/20/2022 0:37,,0.3
3127,3/20/2022 6:43,,0.3
3128,3/20/2022 12:43,0.3,0.3
3129,3/20/2022 19:03,,0.58
3130,3/21/2022 1:14,,0.8599999999999999
3131,3/21/2022 7:23,,1.14
3132,3/21/2022 13:19,,1.42
3133,3/21/2022 19:40,1.7,1.7
3134,3/22/2022 1:54,,1.675
3135,3/22/2022 8:06,,1.65
3136,3/22/2022 13:59,,1.625
3137,3/22/2022 20:21,,1.6
3138,3/23/2022 2:39,,1.575
3139,3/23/2022 8:56,,1.55
3140,3/23/2022 14:44,,1.525
3141,3/23/2022 21:07,1.5,1.5
3142,3/24/2022 3:32,,1.3
3143,3/24/2022 9:59,,1.1
3144,3/24/2022 15:41,,0.8999999999999999
3145,3/24/2022 22:06,,0.7
3146,3/25/2022 4:41,0.5,0.5
3147,3/25/2022 11:26,,0.65
3148,3/25/2022 17:04,0.8,0.8
3149,3/25/2022 23:28,,0.9333333333333333
3150,3/26/2022 6:13,,1.0666666666666667
3151,3/26/2022 13:05,1.2,1.2
3152,3/26/2022 19:00,,1.25
3153,3/27/2022 1:05,1.3,1.3
3154,3/27/2022 7:44,0.5,0.5
3155,3/27/2022 14:29,,0.7666666666666666
3156,3/27/2022 20:32,,1.0333333333333332
3157,3/28/2022 2:27,1.3,1.3
3158,3/28/2022 8:51,,1.35
3159,3/28/2022 15:27,1.4,1.4
3160,3/28/2022 21:32,0.6,0.6
3161,3/29/2022 3:29,,0.575
3162,3/29/2022 9:41,,0.55
3163,3/29/2022 16:13,,0.525
3164,3/29/2022 22:17,0.5,0.5
3165,3/30/2022 4:17,,0.7
3166,3/30/2022 10:22,,0.9
3167,3/30/2022 16:51,,1.1
3168,3/30/2022 22:55,,1.3
3169,3/31/2022 4:58,1.5,1.5
3170,3/31/2022 10:59,,1.5333333333333332
3171,3/31/2022 17:25,,1.5666666666666667
3172,3/31/2022 23:29,,1.6
3173,4/1/2022 5:35,,1.6333333333333333
3174,4/1/2022 11:34,,1.6666666666666665
3175,4/1/2022 17:57,1.7,1.7
3176,4/2/2022 0:01,0.3,0.3
3177,4/2/2022 6:10,,0.3
3178,4/2/2022 12:04,0.3,0.3
3179,4/2/2022 18:26,,0.36666666666666664
3180,4/3/2022 0:33,,0.43333333333333335
3181,4/3/2022 6:43,,0.5
3182,4/3/2022 12:35,,0.5666666666666667
3183,4/3/2022 18:54,,0.6333333333333333
3184,4/4/2022 1:04,,0.7
3185,4/4/2022 7:16,,0.7666666666666666
3186,4/4/2022 13:06,,0.8333333333333333
3187,4/4/2022 19:21,,0.8999999999999999
3188,4/5/2022 1:36,,0.9666666666666666
3189,4/5/2022 7:50,,1.0333333333333332
3190,4/5/2022 13:38,,1.1
3191,4/5/2022 19:49,,1.1666666666666667
3192,4/6/2022 2:10,,1.2333333333333334
3193,4/6/2022 8:27,1.3,1.3
3194,4/6/2022 14:11,,1.2833333333333334
3195,4/6/2022 20:18,,1.2666666666666666
3196,4/7/2022 2:48,,1.25
3197,4/7/2022 9:11,,1.2333333333333334
3198,4/7/2022 14:48,,1.2166666666666668
3199,4/7/2022 20:52,,1.2000000000000002
3200,4/8/2022 3:34,,1.1833333333333333
3201,4/8/2022 10:08,,1.1666666666666667
3202,4/8/2022 15:39,,1.1500000000000001
3203,4/8/2022 21:40,,1.1333333333333333
3204,4/9/2022 4:37,,1.1166666666666667
3205,4/9/2022 11:34,1.1,1.1
3206,4/9/2022 17:06,,1.1
3207,4/9/2022 22:58,1.1,1.1
3208,4/10/2022 6:05,,1.0333333333333334
3209,4/10/2022 13:11,,0.9666666666666667
3210,4/10/2022 19:05,0.9,0.9
3211,4/11/2022 0:43,,1.0
3212,4/11/2022 7:28,,1.1
3213,4/11/2022 14:17,1.2,1.2
3214,4/11/2022 20:21,,1.2
3215,4/12/2022 2:04,1.2,1.2
3216,4/12/2022 8:27,,1.225
3217,4/12/2022 15:02,,1.25
3218,4/12/2022 21:09,,1.275
3219,4/13/2022 3:00,1.3,1.3
3220,4/13/2022 9:12,,1.35
3221,4/13/2022 15:35,1.4,1.4
3222,4/13/2022 21:48,,1.2
3223,4/14/2022 3:46,,1.0
3224,4/14/2022 9:50,,0.7999999999999999
3225,4/14/2022 16:13,,0.6
3226,4/14/2022 22:25,0.4,0.4
3227,4/15/2022 4:27,,0.35
3228,4/15/2022 10:27,0.3,0.3
3229,4/15/2022 16:47,,0.3
3230,4/15/2022 23:00,0.3,0.3
3231,4/16/2022 5:06,,0.5
3232,4/16/2022 11:04,,0.7
3233,4/16/2022 17:22,,0.8999999999999999
3234,4/16/2022 23:37,,1.0999999999999999
3235,4/17/2022 5:47,,1.2999999999999998
3236,4/17/2022 11:41,,1.5
3237,4/17/2022 17:58,1.7,1.7
3238,4/18/2022 0:15,,1.4
3239,4/18/2022 6:28,,1.1
3240,4/18/2022 12:20,,0.8
3241,4/18/2022 18:36,,0.5
3242,4/19/2022 0:54,0.2,0.2
3243,4/19/2022 7:12,1.5,1.5
3244,4/19/2022 13:01,,1.4
3245,4/19/2022 19:16,,1.3
3246,4/20/2022 1:37,,1.2
3247,4/20/2022 8:00,,1.1
3248,4/20/2022 13:46,,1.0
3249,4/20/2022 20:00,,0.8999999999999999
3250,4/21/2022 2:24,,0.7999999999999999
3251,4/21/2022 8:56,,0.7
3252,4/21/2022 14:38,,0.6
3253,4/21/2022 20:51,,0.5
3254,4/22/2022 3:19,0.4,0.4
3255,4/22/2022 10:03,,0.5800000000000001
3256,4/22/2022 15:44,,0.76
3257,4/22/2022 21:55,,0.9400000000000001
3258,4/23/2022 4:28,,1.12
3259,4/23/2022 11:26,1.3,1.3
3260,4/23/2022 17:20,,1.3125
3261,4/23/2022 23:21,,1.325
3262,4/24/2022 5:54,,1.3375
3263,4/24/2022 12:54,,1.35
3264,4/24/2022 19:08,,1.3625
3265,4/25/2022 0:55,,1.375
3266,4/25/2022 7:17,,1.3875
3267,4/25/2022 14:06,1.4,1.4
3268,4/25/2022 20:25,,1.4249999999999998
3269,4/26/2022 2:13,,1.45
3270,4/26/2022 8:22,,1.475
3271,4/26/2022 15:00,1.5,1.5
3272,4/26/2022 21:17,,1.1333333333333333
3273,4/27/2022 3:12,,0.7666666666666666
3274,4/27/2022 9:11,0.4,0.4
3275,4/27/2022 15:43,,0.6400000000000001
3276,4/27/2022 21:58,,0.8800000000000001
3277,4/28/2022 3:59,,1.12
3278,4/28/2022 9:52,,1.3600000000000003
3279,4/28/2022 16:19,1.6,1.6
3280,4/28/2022 22:32,,1.6
3281,4/29/2022 4:39,,1.6
3282,4/29/2022 10:28,,1.6
3283,4/29/2022 16:51,1.6,1.6
3284,4/29/2022 23:04,0.3,0.3
3285,4/30/2022 5:15,,0.7333333333333334
3286,4/30/2022 11:01,,1.1666666666666667
3287,4/30/2022 17:21,1.6,1.6
3288,4/30/2022 23:34,,1.6
